workerid,utterance,assignmentid,worktimeinseconds,source_model_name,source_object_class,source_dataset,target_model_name,target_object_class,target_dataset,is_patched,target_uid,source_uid,hard_context,target_original_object_class,source_original_object_class,saliency,tokens,tokens_len,utterance_spelled,target_unary_split,source_unary_split,listening_split,changeit_split,tokens_encoded
user_345,it doesn't have a plant,32EYX73OY22E5FM9X68RZ2D16MRRU1,40,noisy_pc_9195960e68825d41156d1d06c447a736_sigma_0.085,vase,ShapeNet,ae77abbf5ab4893da75d03186a0409e2,vase,ShapeNet,FALSE,vase/ShapeNet/ae77abbf5ab4893da75d03186a0409e2,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_9195960e68825d41156d1d06c447a736_sigma_0.085.npz,FALSE,jar,jar,0,"['it', 'does', 'not', 'have', 'a', 'plant']",6,it does not have a plant,train,test,train,test,"[1, 23, 39, 40, 84, 26, 790, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_272,The mouth is wider.,3WJEQKOXAAV6X19UT7CLTAJUVLS1AQ,51,noisy_pc_1d4a469bdb53d3f77a3f900e0a6f2d83_sigma_0.085,vase,ShapeNet,7d71fc51ce793a44befd8bfd61b07f5,vase,ShapeNet,FALSE,vase/ShapeNet/7d71fc51ce793a44befd8bfd61b07f5,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_1d4a469bdb53d3f77a3f900e0a6f2d83_sigma_0.085.npz,FALSE,jar,jar,0,"['the', 'mouth', 'is', 'wide', '-er']",5,the mouth is wide -er,val,test,val,test,"[1, 10, 175, 7, 83, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_266,The mouth is bigger.,3IXEICO794C6JJ905DFJJB03RLA6TV,127,noisy_pc_dc39b65c9ed54544debefefb2e8c0245_sigma_0.085,vase,ShapeNet,d9a35f5bcc527fb3a982675e6ec522a0,vase,ShapeNet,FALSE,vase/ShapeNet/d9a35f5bcc527fb3a982675e6ec522a0,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_dc39b65c9ed54544debefefb2e8c0245_sigma_0.085.npz,FALSE,jar,jar,0,"['the', 'mouth', 'is', 'big', '-er']",5,the mouth is big -er,train,test,train,test,"[1, 10, 175, 7, 320, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_704,It has rim which is very flat at the top.,30JNVC0ORBD9OS1PKSCSBXE6GSOQHZ,97,noisy_pc_fe575d606cdab4ad713f2e93cbeac35d_sigma_0.085,vase,ShapeNet,1a619680edc5c461a95e4741ba1b4acf,vase,ShapeNet,FALSE,vase/ShapeNet/1a619680edc5c461a95e4741ba1b4acf,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_fe575d606cdab4ad713f2e93cbeac35d_sigma_0.085.npz,FALSE,jar,jar,0,"['it', 'has', 'rim', 'which', 'is', 'very', 'flat', 'at', 'the', 'top']",10,it has rim which is very flat at the top,test,test,test,test,"[1, 23, 24, 487, 422, 7, 62, 129, 98, 10, 99, 2, 0, 0, 0, 0, 0, 0]"
user_266,The mouth is smaller.,32EYX73OY22E5FM9X68RZ2D16MURU4,31,noisy_pc_e93934fc1da4635d5aa09a1176194412_sigma_0.085,vase,ShapeNet,vase_0040,vase,ModelNet,FALSE,vase/ModelNet/vase_0040,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_e93934fc1da4635d5aa09a1176194412_sigma_0.085.npz,TRUE,vase,jar,0,"['the', 'mouth', 'is', 'small', '-er']",5,the mouth is small -er,train,test,train,test,"[1, 10, 175, 7, 111, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_134,the body has a crinkle effect,3C5W7UE9CHJFP33CX3NXXAIVUH8XMA,147,noisy_pc_vase_0264_sigma_0.085,vase,ModelNet,c6506a2457f14e9e5ca1f314f1afc186,vase,ShapeNet,FALSE,vase/ShapeNet/c6506a2457f14e9e5ca1f314f1afc186,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_vase_0264_sigma_0.085.npz,TRUE,jar,vase,0,"['the', 'body', 'has', 'a', 'crinkle', 'effect']",6,the body has a crinkle effect,train,test,train,test,"[1, 10, 45, 24, 26, 1814, 1815, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_920,The target's flowers do not have seeds.,3Y4W8Q93L1DKHKS4KVNCQZYG5S3DV0,60,noisy_pc_3c148476c78123f3283b00891f680579_sigma_0.085,vase,ShapeNet,9aff149b3b73200fb4b94732d6aa086d,vase,ShapeNet,FALSE,vase/ShapeNet/9aff149b3b73200fb4b94732d6aa086d,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_3c148476c78123f3283b00891f680579_sigma_0.085.npz,TRUE,jar,jar,0,"['the', 'target', ""'s"", 'flowers', 'do', 'not', 'have', 'seeds']",8,the target 's flowers do not have seeds,train,test,train,test,"[1, 10, 11, 12, 147, 338, 40, 84, 1884, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1602,The target has a longer body.,340UGXU9D0U6YM3Q6QD10Z24RSZVUT,66,noisy_pc_8354259c3fcf12fa31f42a72ddeda489_sigma_0.085,vase,ShapeNet,vase_0067,vase,ModelNet,FALSE,vase/ModelNet/vase_0067,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_8354259c3fcf12fa31f42a72ddeda489_sigma_0.085.npz,FALSE,vase,jar,0,"['the', 'target', 'has', 'a', 'long', '-er', 'body']",7,the target has a long -er body,train,test,train,test,"[1, 10, 11, 24, 26, 32, 9, 45, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_920,The target has four feet.,3LRKMWOKB7AENUZYO3SYFMK8WCRZ2K,100,noisy_pc_1c73c8ff52c31667c8724d5673a063a6_sigma_0.085,vase,ShapeNet,94235090b6d5dbfae76bc197b3a3ffc0,vase,ShapeNet,FALSE,vase/ShapeNet/94235090b6d5dbfae76bc197b3a3ffc0,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_1c73c8ff52c31667c8724d5673a063a6_sigma_0.085.npz,FALSE,jar,jar,0,"['the', 'target', 'has', 'four', 'feet']",5,the target has four feet,train,test,train,test,"[1, 10, 11, 24, 322, 200, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1136,The mouth is rounded,3VSOLARPKD2O2LD4O5C4L8N7NN339K,65,noisy_pc_vase_0073_sigma_0.085,vase,ModelNet,8b1781610ff164c7ba5342d638d0c267,vase,ShapeNet,FALSE,vase/ShapeNet/8b1781610ff164c7ba5342d638d0c267,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_vase_0073_sigma_0.085.npz,TRUE,jar,vase,0,"['the', 'mouth', 'is', 'rounded']",4,the mouth is rounded,train,test,train,test,"[1, 10, 175, 7, 48, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_266,It looks like a pumpkin.,3I2PTA7R3VN0QI2XQDFPOPUY89QKQV,67,noisy_pc_73d1c7ed4bdb3bfd2f2318fdd66be40a_sigma_0.085,vase,ShapeNet,998c2b635922ace93c8d0fdfb1cc2535,vase,ShapeNet,FALSE,vase/ShapeNet/998c2b635922ace93c8d0fdfb1cc2535,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_73d1c7ed4bdb3bfd2f2318fdd66be40a_sigma_0.085.npz,TRUE,jar,jar,0,"['it', 'looks', 'like', 'a', 'pumpkin']",5,it looks like a pumpkin,train,test,train,test,"[1, 23, 33, 35, 26, 853, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_266,It is shorter,32AT8R96GN2Q6UMMCV8WPCIXSOWSUC,68,noisy_pc_88160fcb6c1eef2c35ac4a6a37bb3b6_sigma_0.085,vase,ShapeNet,7c1303d3a19a1cef51f77a6d7299806,vase,ShapeNet,FALSE,vase/ShapeNet/7c1303d3a19a1cef51f77a6d7299806,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_88160fcb6c1eef2c35ac4a6a37bb3b6_sigma_0.085.npz,FALSE,jar,jar,0,"['it', 'is', 'short', '-er']",4,it is short -er,train,test,train,test,"[1, 23, 7, 8, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_90,It is taller,3AAPLD8UCEAMG8TH1W6NG2PT0ZPTHI,115,noisy_pc_e7c29b8c7709187d42526f5fcee84e09_sigma_0.085,vase,ShapeNet,8302f9cd5e454de85d878ba9ec3c0d6a,vase,ShapeNet,FALSE,vase/ShapeNet/8302f9cd5e454de85d878ba9ec3c0d6a,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_e7c29b8c7709187d42526f5fcee84e09_sigma_0.085.npz,TRUE,jar,jar,0,"['it', 'is', 'tall', '-er']",4,it is tall -er,train,test,train,test,"[1, 23, 7, 53, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_266,There's a lid on it.,3SKEMFQBZ5YUKE214JYP2Y9YE398KD,164,noisy_pc_vase_0571_sigma_0.085,vase,ModelNet,46eb2397e694c01e2b0ee99af125a449,vase,ShapeNet,FALSE,vase/ShapeNet/46eb2397e694c01e2b0ee99af125a449,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_vase_0571_sigma_0.085.npz,FALSE,jar,vase,0,"['there', 'is', 'a', 'lid', 'on', 'it']",6,there is a lid on it,train,test,train,test,"[1, 15, 7, 26, 1715, 20, 23, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_266,The footprint is smaller.,3KYQYYSHYX0PR0J7JJ1YV7489ZFODI,73,noisy_pc_vase_0229_sigma_0.085,vase,ModelNet,1a619680edc5c461a95e4741ba1b4acf,vase,ShapeNet,FALSE,vase/ShapeNet/1a619680edc5c461a95e4741ba1b4acf,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_vase_0229_sigma_0.085.npz,TRUE,jar,vase,0,"['the', 'footprint', 'is', 'small', '-er']",5,the footprint is small -er,test,test,test,test,"[1, 10, 1255, 7, 111, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_134,lip is very wide,3RWE2M8QWJ3DAVI16SDQ1BKKP0X0NI,441,noisy_pc_1a8f9295b44b48895e8c5748ca5ef3ea_sigma_0.085,vase,ShapeNet,701ea218827f9a7a733657da4b6687f4,vase,ShapeNet,FALSE,vase/ShapeNet/701ea218827f9a7a733657da4b6687f4,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_1a8f9295b44b48895e8c5748ca5ef3ea_sigma_0.085.npz,FALSE,jar,jar,0,"['lip', 'is', 'very', 'wide']",4,lip is very wide,test,test,test,test,"[1, 125, 7, 62, 83, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_757,it has a much wider mouth,3SB5N7Y3O5X7031FJO0VBRBNOOWG0B,74,noisy_pc_vase_0188_sigma_0.085,vase,ModelNet,c1ded06f2af01612a54fd40ef3a8dfd0,vase,ShapeNet,FALSE,vase/ShapeNet/c1ded06f2af01612a54fd40ef3a8dfd0,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_vase_0188_sigma_0.085.npz,FALSE,jar,vase,0,"['it', 'has', 'a', 'much', 'wide', '-er', 'mouth']",7,it has a much wide -er mouth,train,test,train,test,"[1, 23, 24, 26, 59, 83, 9, 175, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_920,The target has a lid/cover.,3HRMW88U18J7SDX1URYQOWVKKAB0M6,68,noisy_pc_82b47431bb7a115a797bc94512844136_sigma_0.085,vase,ShapeNet,afce514f25812205c9f016d57db96408,vase,ShapeNet,FALSE,vase/ShapeNet/afce514f25812205c9f016d57db96408,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_82b47431bb7a115a797bc94512844136_sigma_0.085.npz,FALSE,jar,jar,0,"['the', 'target', 'has', 'a', 'lid', 'cover']",6,the target has a lid cover,val,test,val,test,"[1, 10, 11, 24, 26, 1715, 1147, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1136,The base has ridges,39ASUFLU6Z0HDFBZG5ZEK2DMLFJXEN,43,noisy_pc_65bec5b1e02db6573543a074b9dea19b_sigma_0.085,vase,ShapeNet,595e22f425839eac2d4b0854f7611ed6,vase,ShapeNet,FALSE,vase/ShapeNet/595e22f425839eac2d4b0854f7611ed6,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_65bec5b1e02db6573543a074b9dea19b_sigma_0.085.npz,FALSE,jar,jar,0,"['the', 'base', 'has', 'ridges']",4,the base has ridges,train,test,train,test,"[1, 10, 103, 24, 584, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1651,It is taIIer,3A9AA95ATYFC8NGFJDWUMVL66NHP5W,92,noisy_pc_b61141090612ac3ab361b6be63163da_sigma_0.085,vase,ShapeNet,vase_0302,vase,ModelNet,TRUE,vase/ModelNet/vase_0302,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_b61141090612ac3ab361b6be63163da_sigma_0.085.npz,TRUE,vase,jar,0,"['it', 'is', 'easy', '-er']",4,it is easy -er,train,test,train,test,"[1, 23, 7, 1845, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_266,It's shorter.,3M81GAB8A2CZXFY3K02WPMB8LFYQBY,67,noisy_pc_vase_0016_sigma_0.085,vase,ModelNet,vase_0159,vase,ModelNet,FALSE,vase/ModelNet/vase_0159,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_vase_0016_sigma_0.085.npz,FALSE,vase,vase,0,"['it', 'is', 'short', '-er']",4,it is short -er,train,test,train,test,"[1, 23, 7, 8, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_266,It's taller.,3EKVH9QME0XBKTU2WL31OU158UJD21,74,noisy_pc_398818a67897e02fbab0ed993e467961_sigma_0.085,vase,ShapeNet,vase_0568,vase,ModelNet,FALSE,vase/ModelNet/vase_0568,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_398818a67897e02fbab0ed993e467961_sigma_0.085.npz,FALSE,vase,jar,0,"['it', 'is', 'tall', '-er']",4,it is tall -er,train,test,train,test,"[1, 23, 7, 53, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_266,It's taller.,379J5II41Q9MDLUA2MWQ98IZE6CELL,60,noisy_pc_d56098d4d83f5976a2c59a4d90e63212_sigma_0.085,vase,ShapeNet,7dcc9324c5c23029bc54d7012755d50c,vase,ShapeNet,FALSE,vase/ShapeNet/7dcc9324c5c23029bc54d7012755d50c,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_d56098d4d83f5976a2c59a4d90e63212_sigma_0.085.npz,FALSE,jar,jar,0,"['it', 'is', 'tall', '-er']",4,it is tall -er,train,test,train,test,"[1, 23, 7, 53, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_556,Has a bigger flat shaped foot.,3LS2AMNW5HJJG9NCO57IV6B7SEKQO5,262,noisy_pc_1d7868b4ad0913bf9f6b966b784c8347_sigma_0.085,vase,ShapeNet,aa638e39c28f3a184800dfbcda5cce3,vase,ShapeNet,FALSE,vase/ShapeNet/aa638e39c28f3a184800dfbcda5cce3,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_1d7868b4ad0913bf9f6b966b784c8347_sigma_0.085.npz,TRUE,jar,jar,0,"['has', 'a', 'big', '-er', 'flat', 'shaped', 'foot']",7,has a big -er flat shaped foot,train,test,train,test,"[1, 24, 26, 320, 9, 129, 14, 1251, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_633,The neck is short and stubby.,3UOUJI6MTF7Y2B8L65EJOKZP732XUT,65,noisy_pc_2fa653cd90c27f8fbd16d4490a10a752_sigma_0.085,vase,ShapeNet,vase_0133,vase,ModelNet,FALSE,vase/ModelNet/vase_0133,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_2fa653cd90c27f8fbd16d4490a10a752_sigma_0.085.npz,FALSE,vase,jar,0,"['the', 'neck', 'is', 'short', 'and', 'stubby']",6,the neck is short and stubby,train,test,train,test,"[1, 10, 509, 7, 8, 47, 1812, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_920,The target does not have a cover/lid.,3RSDURM96CF6DK19L1LG3GKVNLYYEF,121,noisy_pc_1a1905d6da94d9c7561ca0447e446f39_sigma_0.085,vase,ShapeNet,e0bf4bf06f17f07a8f5635ac8b18fdb9,vase,ShapeNet,FALSE,vase/ShapeNet/e0bf4bf06f17f07a8f5635ac8b18fdb9,100pcPerClassOutput/vase/sigma_0.085/noisy_pc_1a1905d6da94d9c7561ca0447e446f39_sigma_0.085.npz,FALSE,jar,jar,0,"['the', 'target', 'does', 'not', 'have', 'a', 'cover', 'lid']",8,the target does not have a cover lid,val,test,val,test,"[1, 10, 11, 39, 40, 84, 26, 1147, 1715, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
