workerid,utterance,assignmentid,worktimeinseconds,source_model_name,source_object_class,source_dataset,target_model_name,target_object_class,target_dataset,is_patched,target_uid,source_uid,hard_context,target_original_object_class,source_original_object_class,saliency,tokens,tokens_len,utterance_spelled,target_unary_split,source_unary_split,listening_split,changeit_split,tokens_encoded
user_203,The diameter of the mouth is larger.,3PWWM24LHURZ3YYBFDSL22N4X3H28F,193,vase_0188,vase,ModelNet,vase_0212,vase,ModelNet,False,vase/ModelNet/vase_0212,vase/ModelNet/vase_0188,False,vase,vase,0,"['the', 'diameter', 'of', 'the', 'mouth', 'is', 'large', '-er']",8,the diameter of the mouth is large -er,train,test,train,test,"[1, 10, 268, 38, 10, 175, 7, 94, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1286,the bottom is less tall,39RP059MEJM8C00BS7VF8DR3BEJBME,35,701ea218827f9a7a733657da4b6687f4,vase,ShapeNet,488139f06d9905d830ffab76baff35a5,vase,ShapeNet,False,vase/ShapeNet/488139f06d9905d830ffab76baff35a5,vase/ShapeNet/701ea218827f9a7a733657da4b6687f4,True,jar,jar,0,"['the', 'bottom', 'is', 'less', 'tall']",5,the bottom is less tall,train,test,train,test,"[1, 10, 76, 7, 229, 53, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_2122,Has a wider base,3GS6S824SSQ6ILJMZZ6B86TOQ5XNWS,233,vase_0236,vase,ModelNet,bcf5a4b764ddeac759f9892433e1b1f4,vase,ShapeNet,False,vase/ShapeNet/bcf5a4b764ddeac759f9892433e1b1f4,vase/ModelNet/vase_0236,True,jar,vase,1,"['has', 'a', 'wide', '-er', 'base']",5,has a wide -er base,train,test,train,test,"[1, 24, 26, 83, 9, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_272,It is taller.,3YOH7BII0B0SVQYECC9ZUCT6P1BVK6,65,63447253a06727004725f67267e31c89,vase,ShapeNet,5e1c630396c0a1ce30cbeaf8f6d93761,vase,ShapeNet,False,vase/ShapeNet/5e1c630396c0a1ce30cbeaf8f6d93761,vase/ShapeNet/63447253a06727004725f67267e31c89,True,jar,jar,3,"['it', 'is', 'tall', '-er']",4,it is tall -er,train,test,train,test,"[1, 23, 7, 53, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_2117,The body of the target looks like half a sphere.,30IQTZXKAMZIMPW58Y0ZZDBIRECX04,48,1666ce5ced647ed25d878ba9ec3c0d6a,vase,ShapeNet,146f6702601f9c5d8bb41b82b15c6ac,vase,ShapeNet,False,vase/ShapeNet/146f6702601f9c5d8bb41b82b15c6ac,vase/ShapeNet/1666ce5ced647ed25d878ba9ec3c0d6a,False,jar,jar,1,"['the', 'body', 'of', 'the', 'target', 'looks', 'like', 'half', 'a', 'sphere']",10,the body of the target looks like half a sphere,train,test,train,test,"[1, 10, 45, 38, 10, 11, 33, 35, 158, 26, 579, 2, 0, 0, 0, 0, 0, 0]"
user_1136,there is a sideways straight pattern,3ND9UOO81MVGULG1NMQWVEPZLA8WLA,48,vase_0351,vase,ModelNet,ee10db30b91b9683f9215f842248bc25,vase,ShapeNet,False,vase/ShapeNet/ee10db30b91b9683f9215f842248bc25,vase/ModelNet/vase_0351,True,jar,vase,3,"['there', 'is', 'a', 'sideways', 'straight', 'pattern']",6,there is a sideways straight pattern,train,test,train,test,"[1, 15, 7, 26, 1138, 114, 1337, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1050,The lip is wider.,3LKC68YZ3CWO06JY0E6ONVTTGFNWO1,502,vase_0153,vase,ModelNet,vase_0444,vase,ModelNet,False,vase/ModelNet/vase_0444,vase/ModelNet/vase_0153,True,vase,vase,0,"['the', 'lip', 'is', 'wide', '-er']",5,the lip is wide -er,train,test,train,test,"[1, 10, 125, 7, 83, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_2122,Is cylinder shaped,3X0H8UUIT3H3YYBR7VNX703UD46WSE,56,b89f48fd4a8921dffdbe2bf897d8a820,vase,ShapeNet,vase_0572,vase,ModelNet,False,vase/ModelNet/vase_0572,vase/ShapeNet/b89f48fd4a8921dffdbe2bf897d8a820,False,vase,jar,0,"['is', 'cylinder', 'shaped']",3,is cylinder shaped,train,test,train,test,"[1, 7, 66, 14, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_2117,The fillet of the target looks like a square pyramid.,34QN5IT0T1KS7OVX0QO7JEUP050804,36,97199437c2b3acb664cc17fe2c6413a,vase,ShapeNet,vase_0432,vase,ModelNet,False,vase/ModelNet/vase_0432,vase/ShapeNet/97199437c2b3acb664cc17fe2c6413a,False,vase,jar,2,"['the', 'fillet', 'of', 'the', 'target', 'looks', 'like', 'a', 'square', 'pyramid']",10,the fillet of the target looks like a square pyramid,train,test,train,test,"[1, 10, 1773, 38, 10, 11, 33, 35, 26, 50, 711, 2, 0, 0, 0, 0, 0, 0]"
user_447,the base is larger,3JNQLM5FT6FUI5IU921P779AH3TL2X,56,ddad820c8cd5c1ee564eaedaeaa04f28,vase,ShapeNet,151a80ff1ad2fe11c8c4893204f16cf,vase,ShapeNet,False,vase/ShapeNet/151a80ff1ad2fe11c8c4893204f16cf,vase/ShapeNet/ddad820c8cd5c1ee564eaedaeaa04f28,False,jar,jar,1,"['the', 'base', 'is', 'large', '-er']",5,the base is large -er,train,test,train,test,"[1, 10, 103, 7, 94, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
