workerid,utterance,assignmentid,worktimeinseconds,source_model_name,source_object_class,source_dataset,target_model_name,target_object_class,target_dataset,is_patched,target_uid,source_uid,hard_context,target_original_object_class,source_original_object_class,saliency,tokens,tokens_len,utterance_spelled,target_unary_split,source_unary_split,listening_split,changeit_split,tokens_encoded
user_649,The target bottle has a rectangular body.,3A9AA95ATYFC8NGFJDWUMVL69HSP5Y,62,noisy_pc_681e91bbadebeac529471183b63392dc_sigma_0.03,bottle,ShapeNet,ed55f39e04668bf9837048966ef3fcb9,bottle,ShapeNet,False,bottle/ShapeNet/ed55f39e04668bf9837048966ef3fcb9,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_681e91bbadebeac529471183b63392dc_sigma_0.03.npz,False,bottle,bottle,0,"['the', 'target', 'bottle', 'has', 'a', 'rectangular', 'body']",7,the target bottle has a rectangular body,train,test,train,test,"[1, 10, 11, 577, 24, 26, 128, 45, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1416,It is taller.,3GDTJDAPVW4PA224PVB5HB126378ME,97,noisy_pc_3d295fccf7d4e4dfd317c475f024f3b8_sigma_0.03,bottle,ShapeNet,c5e425b9b1f4f42b6d7d15cb5e1928e,bottle,ShapeNet,False,bottle/ShapeNet/c5e425b9b1f4f42b6d7d15cb5e1928e,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_3d295fccf7d4e4dfd317c475f024f3b8_sigma_0.03.npz,False,bottle,bottle,0,"['it', 'is', 'tall', '-er']",4,it is tall -er,val,test,val,test,"[1, 23, 7, 53, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_747,The neck is shorter.,3JPSL1DZ5US9B8GJYUAJQHWX1MCNA2,40,noisy_pc_c3bc0cd2648e76b9187964c89b3399f1_sigma_0.03,bottle,ShapeNet,6d680415396d14d4d7c5502d4a22edf5,bottle,ShapeNet,False,bottle/ShapeNet/6d680415396d14d4d7c5502d4a22edf5,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_c3bc0cd2648e76b9187964c89b3399f1_sigma_0.03.npz,False,bottle,bottle,0,"['the', 'neck', 'is', 'short', '-er']",5,the neck is short -er,train,test,train,test,"[1, 10, 509, 7, 8, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_747,The bottle is capped.,31EUONYN2XWBLHJTA41S1TAFC1HVOF,72,noisy_pc_3d758f0c11f01e3e3ddcd369aa279f39_sigma_0.03,bottle,ShapeNet,af853a8c58d2b631992eedbdd14b936d,bottle,ShapeNet,False,bottle/ShapeNet/af853a8c58d2b631992eedbdd14b936d,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_3d758f0c11f01e3e3ddcd369aa279f39_sigma_0.03.npz,False,bottle,bottle,0,"['the', 'bottle', 'is', 'capped']",4,the bottle is capped,train,test,train,test,"[1, 10, 577, 7, 3184, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_920,The target has a spout.,36V4Q8R5ZMTVG620BPS532M20EAQMY,70,noisy_pc_f079d5f4f4a8cd9318431871c8e05789_sigma_0.03,bottle,ShapeNet,d655a217ad7d8974ce60bdf271ddc452,bottle,ShapeNet,False,bottle/ShapeNet/d655a217ad7d8974ce60bdf271ddc452,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_f079d5f4f4a8cd9318431871c8e05789_sigma_0.03.npz,True,bottle,bottle,0,"['the', 'target', 'has', 'a', 'spout']",5,the target has a spout,test,test,test,test,"[1, 10, 11, 24, 26, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_947,The target bottle is taller.,3Q5ZZ9ZEVQ8R2VHYXWUJ09QGKDD58R,37,noisy_pc_edfcffbdd585d00ec41b4a535d52e063_sigma_0.03,bottle,ShapeNet,ca2341f33cd4995dae7fdc0845a47bf5,bottle,ShapeNet,False,bottle/ShapeNet/ca2341f33cd4995dae7fdc0845a47bf5,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_edfcffbdd585d00ec41b4a535d52e063_sigma_0.03.npz,False,bottle,bottle,0,"['the', 'target', 'bottle', 'is', 'tall', '-er']",6,the target bottle is tall -er,train,test,train,test,"[1, 10, 11, 577, 7, 53, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1416,It resembles a bottle of champagne.,3AMW0RGHOFVGYCMLNDSGGCLS057PN9,67,noisy_pc_f0a5f6d2cf8fcb72c12d8e00a78db6e2_sigma_0.03,bottle,ShapeNet,908e85e13c6fbde0a1ca08763d503f0e,bottle,ShapeNet,False,bottle/ShapeNet/908e85e13c6fbde0a1ca08763d503f0e,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_f0a5f6d2cf8fcb72c12d8e00a78db6e2_sigma_0.03.npz,False,bottle,bottle,0,"['it', 'resembles', 'a', 'bottle', 'of', 'champagne']",6,it resembles a bottle of champagne,train,test,train,test,"[1, 23, 665, 26, 577, 38, 3206, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_668,The body of the target is not circular,3MYYFCXHJ50OZRJG2PNXNU108V7G4F,217,noisy_pc_e29e8121d93af93bba803759c05367b0_sigma_0.03,bottle,ShapeNet,8458e5a34c67958130f549f12038e49a,bottle,ShapeNet,False,bottle/ShapeNet/8458e5a34c67958130f549f12038e49a,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_e29e8121d93af93bba803759c05367b0_sigma_0.03.npz,False,bottle,bottle,0,"['the', 'body', 'of', 'the', 'target', 'is', 'not', 'circular']",8,the body of the target is not circular,train,test,train,test,"[1, 10, 45, 38, 10, 11, 7, 40, 102, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
user_44,The body on the Target is wider.,39L1G8WVWSK6DGA9KSXB625OS7W31N,310,noisy_pc_abe557fa1b9d59489c81f0389df0e98a_sigma_0.03,bottle,ShapeNet,97179a870ed9f12da452d8ffbbc0126,bottle,ShapeNet,False,bottle/ShapeNet/97179a870ed9f12da452d8ffbbc0126,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_abe557fa1b9d59489c81f0389df0e98a_sigma_0.03.npz,False,bottle,bottle,0,"['the', 'body', 'on', 'the', 'target', 'is', 'wide', '-er']",8,the body on the target is wide -er,train,test,train,test,"[1, 10, 45, 20, 10, 11, 7, 83, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
user_575,more uniform in diameter,3URFVVM167BN76807N24L5F0IY7ZUS,93,noisy_pc_3999ca6a50ae47c876b38b4cbe0c74b7_sigma_0.03,bottle,ShapeNet,6ebe74793197919e93f2361527e0abe5,bottle,ShapeNet,False,bottle/ShapeNet/6ebe74793197919e93f2361527e0abe5,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_3999ca6a50ae47c876b38b4cbe0c74b7_sigma_0.03.npz,False,bottle,bottle,0,"['more', 'uniform', 'in', 'diameter']",4,more uniform in diameter,train,test,train,test,"[1, 34, 512, 90, 268, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_947,The targets cap has a larger diameter.,3LQ8PUHQFNLW7UD67K7J2VNKSD4IHE,41,noisy_pc_518f6867e5d38301fd3bf7a5792372cb_sigma_0.03,bottle,ShapeNet,47ebee26ca51177ac3fdab075b98c5d8,bottle,ShapeNet,False,bottle/ShapeNet/47ebee26ca51177ac3fdab075b98c5d8,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_518f6867e5d38301fd3bf7a5792372cb_sigma_0.03.npz,True,bottle,bottle,0,"['the', 'target', ""'s"", 'cap', 'has', 'a', 'large', '-er', 'diameter']",9,the target 's cap has a large -er diameter,train,test,train,test,"[1, 10, 11, 12, 435, 24, 26, 94, 9, 268, 2, 0, 0, 0, 0, 0, 0, 0]"
user_90,The body is wider,34PGFRQONQ4AZVS1K1EJFZC7KH2WJ2,197,noisy_pc_cbc1cbc9cf65e9c2fd1d6016d24cc8d_sigma_0.03,bottle,ShapeNet,be102516d65bcf23ff59f7e635b49cca,bottle,ShapeNet,False,bottle/ShapeNet/be102516d65bcf23ff59f7e635b49cca,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_cbc1cbc9cf65e9c2fd1d6016d24cc8d_sigma_0.03.npz,False,bottle,bottle,0,"['the', 'body', 'is', 'wide', '-er']",5,the body is wide -er,train,test,train,test,"[1, 10, 45, 7, 83, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1105,the orifice is corked,3IFS6Q0HJKCLX3RMIEJI69UM1T6SI4,39,noisy_pc_3f6d549265532efa2faef6cbf71ebacc_sigma_0.03,bottle,ShapeNet,f9f67fe61dcf46d7e19818797f240d91,bottle,ShapeNet,False,bottle/ShapeNet/f9f67fe61dcf46d7e19818797f240d91,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_3f6d549265532efa2faef6cbf71ebacc_sigma_0.03.npz,False,bottle,bottle,0,"['the', 'orifice', 'is', 'corked']",4,the orifice is corked,train,test,train,test,"[1, 10, 3188, 7, 3201, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1122,The target's body is much taller.,3EKVH9QME0XBKTU2WL31OU15BPMD2X,54,noisy_pc_3ae3a9b74f96fef28fe15648f042f0d9_sigma_0.03,bottle,ShapeNet,e24fb21f7cb7998d94b2f4c4a75fd722,bottle,ShapeNet,False,bottle/ShapeNet/e24fb21f7cb7998d94b2f4c4a75fd722,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_3ae3a9b74f96fef28fe15648f042f0d9_sigma_0.03.npz,False,bottle,bottle,0,"['the', 'target', ""'s"", 'body', 'is', 'much', 'tall', '-er']",8,the target 's body is much tall -er,test,test,test,test,"[1, 10, 11, 12, 45, 7, 59, 53, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
user_2154,The target has a wider orifice with a larger locking ring,3HYA4D452TC8ID8YNRYRCU4QN21F29,67,noisy_pc_ff13595434879bba557ef92e2fa0ccb2_sigma_0.03,bottle,ShapeNet,d74bc917899133e080c257afea181fa2,bottle,ShapeNet,False,bottle/ShapeNet/d74bc917899133e080c257afea181fa2,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_ff13595434879bba557ef92e2fa0ccb2_sigma_0.03.npz,True,bottle,bottle,0,"['the', 'target', 'has', 'a', 'wide', '-er', 'orifice', 'with', 'a', 'large', '-er', 'locking', 'ring']",13,the target has a wide -er orifice with a large -er locking ring,train,test,train,test,"[1, 10, 11, 24, 26, 83, 9, 3188, 121, 26, 94, 9, 2896, 557, 2, 0, 0, 0]"
user_1744,The target has a flat section under the neck.,3FPRZHYEP00MZSQ7R6H0DQC4HCDV3G,64,noisy_pc_810e90684c0d4ce5636e3a589cf8c61c_sigma_0.03,bottle,ShapeNet,ed8aff7768d2cc3e45bcca2603f7a948,bottle,ShapeNet,False,bottle/ShapeNet/ed8aff7768d2cc3e45bcca2603f7a948,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_810e90684c0d4ce5636e3a589cf8c61c_sigma_0.03.npz,True,bottle,bottle,0,"['the', 'target', 'has', 'a', 'flat', 'section', 'under', 'the', 'neck']",9,the target has a flat section under the neck,train,test,train,test,"[1, 10, 11, 24, 26, 129, 354, 922, 10, 509, 2, 0, 0, 0, 0, 0, 0, 0]"
user_1416,It is not as large around.,3TYCR1GOTECKOGL6Y9A3UIJH5AXZLN,50,noisy_pc_74221bae887b0e801ab89e10ca4a3aec_sigma_0.03,bottle,ShapeNet,caa8379f21c74f611f058bf0578300,bottle,ShapeNet,False,bottle/ShapeNet/caa8379f21c74f611f058bf0578300,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_74221bae887b0e801ab89e10ca4a3aec_sigma_0.03.npz,False,bottle,bottle,0,"['it', 'is', 'not', 'as', 'large', 'around']",6,it is not as large around,train,test,train,test,"[1, 23, 7, 40, 52, 94, 239, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_266,The neck is skinnier.,3ZSY5X72NZ4JSA2C1KWI0WLCO07ORP,47,noisy_pc_595e22f425839eac2d4b0854f7611ed6_sigma_0.03,vase,ShapeNet,vase_0314,vase,ModelNet,False,vase/ModelNet/vase_0314,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_595e22f425839eac2d4b0854f7611ed6_sigma_0.03.npz,False,vase,jar,0,"['the', 'neck', 'is', 'skinny', '-er']",5,the neck is skinny -er,train,test,train,test,"[1, 10, 509, 7, 282, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_456,The target's shoulders are bell-like.,3CP1TO84PVUGGGF9HFLIQIDDYA8525,125,noisy_pc_df4ec460683acbb89d789ef7917b7723_sigma_0.03,bottle,ShapeNet,5ca994bd512be485db3bac7ad77ae88e,bottle,ShapeNet,False,bottle/ShapeNet/5ca994bd512be485db3bac7ad77ae88e,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_df4ec460683acbb89d789ef7917b7723_sigma_0.03.npz,True,bottle,bottle,0,"['the', 'target', ""'s"", 'shoulders', 'are', 'bell', 'like']",7,the target 's shoulders are bell like,val,test,val,test,"[1, 10, 11, 12, 1762, 16, 337, 35, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_947,"The target has more of a solid, cylindrical shape.",3OHYZ19UGEYRTTGVZ9AW56W2RR7OAY,26,noisy_pc_f2279b29f7d45bbd744c199e33849f2a_sigma_0.03,bottle,ShapeNet,dd280525cf000bc3a608634464309a70,bottle,ShapeNet,False,bottle/ShapeNet/dd280525cf000bc3a608634464309a70,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_f2279b29f7d45bbd744c199e33849f2a_sigma_0.03.npz,False,bottle,bottle,0,"['the', 'target', 'has', 'more', 'of', 'a', 'solid', 'cylindrical', 'shape']",9,the target has more of a solid cylindrical shape,train,test,train,test,"[1, 10, 11, 24, 34, 38, 26, 291, 176, 93, 2, 0, 0, 0, 0, 0, 0, 0]"
user_456,The target has a thick tapered heel.,3PIWWX1FJLZOTBS2D2V4Q9IZIOHJJO,132,noisy_pc_244894af3ba967ccd957eaf7f4edb205_sigma_0.03,bottle,ShapeNet,ca210c6696357f98e8ec08b84f068b50,bottle,ShapeNet,False,bottle/ShapeNet/ca210c6696357f98e8ec08b84f068b50,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_244894af3ba967ccd957eaf7f4edb205_sigma_0.03.npz,False,bottle,bottle,0,"['the', 'target', 'has', 'a', 'thick', 'tapered', 'heel']",7,the target has a thick tapered heel,train,test,train,test,"[1, 10, 11, 24, 26, 54, 352, 1438, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_649,The target bottle has a gradually tapering shoulder.,3OJSZ2ATDUPN2HCFNR2DM9UL9ON57A,100,noisy_pc_d297d1b0e4f0c244f61150ce90be197a_sigma_0.03,bottle,ShapeNet,2a9817a43c5b3983bb13793251b29587,bottle,ShapeNet,False,bottle/ShapeNet/2a9817a43c5b3983bb13793251b29587,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_d297d1b0e4f0c244f61150ce90be197a_sigma_0.03.npz,True,bottle,bottle,0,"['the', 'target', 'bottle', 'has', 'a', 'gradually', 'tapering', 'shoulder']",8,the target bottle has a gradually tapering shoulder,train,test,train,test,"[1, 10, 11, 577, 24, 26, 2852, 3081, 1767, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1894,It wider cylinder body.,3GA6AFUKOQHHHRVNMH0WYPLV9ZYH3C,140,noisy_pc_2fa757f584a3be31a7ceedb2540a32b0_sigma_0.03,bottle,ShapeNet,ae52386c7a6e25a1a666d1503f8e34ad,bottle,ShapeNet,False,bottle/ShapeNet/ae52386c7a6e25a1a666d1503f8e34ad,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_2fa757f584a3be31a7ceedb2540a32b0_sigma_0.03.npz,True,bottle,bottle,0,"['it', 'wide', '-er', 'cylinder', 'body']",5,it wide -er cylinder body,train,test,train,test,"[1, 23, 83, 9, 66, 45, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_553,The target object has a long thin neck.,33OOO72IVJEVZ0I1F4SM5BSDQ2UCTV,105,noisy_pc_dacc6638cd62d82f42ebc0504c999b_sigma_0.03,bottle,ShapeNet,405ee743f0d8601551238db1f507a8c7,bottle,ShapeNet,False,bottle/ShapeNet/405ee743f0d8601551238db1f507a8c7,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_dacc6638cd62d82f42ebc0504c999b_sigma_0.03.npz,False,bottle,bottle,0,"['the', 'target', 'object', 'has', 'a', 'long', 'thin', 'neck']",8,the target object has a long thin neck,train,test,train,test,"[1, 10, 11, 419, 24, 26, 32, 60, 509, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
user_456,The target has a flared body.,3VA45EW49PGVZ53V3QH3U53ZNZZ1OP,51,noisy_pc_73632ddb4a5684503594b3be653e6bff_sigma_0.03,bottle,ShapeNet,6821f9cc313dfdebe7ef9fff09638f8e,bottle,ShapeNet,False,bottle/ShapeNet/6821f9cc313dfdebe7ef9fff09638f8e,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_73632ddb4a5684503594b3be653e6bff_sigma_0.03.npz,False,bottle,bottle,0,"['the', 'target', 'has', 'a', 'flared', 'body']",6,the target has a flared body,test,test,test,test,"[1, 10, 11, 24, 26, 569, 45, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_2101,The target has a curved handle that goes over the top.,3TEM0PF1Q7Q4OJROHYZN568QESR0DR,74,noisy_pc_134c723696216addedee8d59893c8633_sigma_0.03,bottle,ShapeNet,c82bbd1b1a929c7ce8ed8cf0a077ddf7,bottle,ShapeNet,False,bottle/ShapeNet/c82bbd1b1a929c7ce8ed8cf0a077ddf7,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_134c723696216addedee8d59893c8633_sigma_0.03.npz,True,bottle,bottle,0,"['the', 'target', 'has', 'a', 'curved', 'handle', 'that', 'goes', 'over', 'the', 'top']",11,the target has a curved handle that goes over the top,train,test,train,test,"[1, 10, 11, 24, 26, 51, 29, 172, 394, 267, 10, 99, 2, 0, 0, 0, 0, 0]"
user_960,Target does not have a cork,36WLNQG7813A0C8YB97WV5MU59REBO,218,noisy_pc_e37cfb42fe03034842ab55d7ba3461f_sigma_0.03,bottle,ShapeNet,d74bc917899133e080c257afea181fa2,bottle,ShapeNet,False,bottle/ShapeNet/d74bc917899133e080c257afea181fa2,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_e37cfb42fe03034842ab55d7ba3461f_sigma_0.03.npz,False,bottle,bottle,0,"['target', 'does', 'not', 'have', 'a', 'cork']",6,target does not have a cork,train,test,train,test,"[1, 11, 39, 40, 84, 26, 3199, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1886,It has a wider neck,3ZWFC4W1UW0PMXPJ2HDSD2CYZV6RFR,108,noisy_pc_c5e425b9b1f4f42b6d7d15cb5e1928e_sigma_0.03,bottle,ShapeNet,5566c65116a9567078fe949fc1419876,bottle,ShapeNet,False,bottle/ShapeNet/5566c65116a9567078fe949fc1419876,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_c5e425b9b1f4f42b6d7d15cb5e1928e_sigma_0.03.npz,False,bottle,bottle,0,"['it', 'has', 'a', 'wide', '-er', 'neck']",6,it has a wide -er neck,train,test,train,test,"[1, 23, 24, 26, 83, 9, 509, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_920,The target has a needle/wire on top.,3TXMY6UCAGHI7KQ9Y0YR06HQ6VDQCD,32,noisy_pc_fd0ccd09330865277602de57eab5e08f_sigma_0.03,bottle,ShapeNet,2f4ec01bad6cd5ac488017d48a7f7eb4,bottle,ShapeNet,False,bottle/ShapeNet/2f4ec01bad6cd5ac488017d48a7f7eb4,100pcPerClassOutput/bottle/sigma_0.03/noisy_pc_fd0ccd09330865277602de57eab5e08f_sigma_0.03.npz,False,bottle,bottle,0,"['the', 'target', 'has', 'a', 'needle', 'wire', 'on', 'top']",8,the target has a needle wire on top,train,test,train,test,"[1, 10, 11, 24, 26, 794, 237, 20, 99, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
