workerid,utterance,assignmentid,worktimeinseconds,source_model_name,source_object_class,source_dataset,target_model_name,target_object_class,target_dataset,is_patched,target_uid,source_uid,hard_context,target_original_object_class,source_original_object_class,saliency,tokens,tokens_len,utterance_spelled,target_unary_split,source_unary_split,listening_split,changeit_split,tokens_encoded
user_1347,The head is pointed,33TIN5LC063PIOASDQ5UB2JKTBV9Y0,30,noisy_pc_fc8345dacde827e376e9713f57a5fcb6_sigma_0.05,lamp,ShapeNet,aa765d04e997e36a1742918a871fc8cf,lamp,ShapeNet,False,lamp/ShapeNet/aa765d04e997e36a1742918a871fc8cf,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_fc8345dacde827e376e9713f57a5fcb6_sigma_0.05.npz,False,lamp,lamp,0,"['the', 'head', 'is', 'pointed']",4,the head is pointed,train,test,train,test,"[1, 10, 107, 7, 387, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_315,The target has an empire shade,31HQ4X3T3U3NN4ZS3HGVYPMECEELSH,79,noisy_pc_b5012f398c4e62a330f6e0ede20c4525_sigma_0.05,lamp,ShapeNet,d00157a022079bdef3655a2ce983ab1f,lamp,ShapeNet,False,lamp/ShapeNet/d00157a022079bdef3655a2ce983ab1f,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_b5012f398c4e62a330f6e0ede20c4525_sigma_0.05.npz,True,lamp,lamp,0,"['the', 'target', 'has', 'an', 'empire', 'shade']",6,the target has an empire shade,train,test,train,test,"[1, 10, 11, 24, 72, 4292, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_920,The target has a square base.,3QILPRALQ7OVSKN41WQ5UQQ25L88NJ,65,noisy_pc_f10af3d00a4c3e89f51f77a6d7299806_sigma_0.05,lamp,ShapeNet,fd26f566fe08c3dac64d4b10f9dc65a,lamp,ShapeNet,False,lamp/ShapeNet/fd26f566fe08c3dac64d4b10f9dc65a,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_f10af3d00a4c3e89f51f77a6d7299806_sigma_0.05.npz,True,lamp,lamp,0,"['the', 'target', 'has', 'a', 'square', 'base']",6,the target has a square base,train,test,train,test,"[1, 10, 11, 24, 26, 50, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_65,It has lots of small pieces,338JKRMM28SH1CU8VWF6LXZ19T0AH9,71,noisy_pc_f9ee021d829cb2ba1cff7132ce500fbb_sigma_0.05,lamp,ShapeNet,20c9d1713fbc0925c35131da26f8061a,lamp,ShapeNet,False,lamp/ShapeNet/20c9d1713fbc0925c35131da26f8061a,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_f9ee021d829cb2ba1cff7132ce500fbb_sigma_0.05.npz,True,lamp,lamp,0,"['it', 'has', 'lots', 'of', 'small', 'pieces']",6,it has lots of small pieces,train,test,train,test,"[1, 23, 24, 1349, 38, 111, 447, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_845,target has a rounder shade,3KV0LJBBH4EVS7H0O4H58SW6K0PMRU,1680,noisy_pc_7264167cae71c90c72bce768f6d2af1c_sigma_0.05,lamp,ShapeNet,lamp_0118,lamp,ModelNet,False,lamp/ModelNet/lamp_0118,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_7264167cae71c90c72bce768f6d2af1c_sigma_0.05.npz,True,lamp,lamp,0,"['target', 'has', 'a', 'round', '-er', 'shade']",6,target has a round -er shade,train,test,train,test,"[1, 11, 24, 26, 134, 9, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_685,perpendicular arms sticking out of top,3S3AMIZX3WYOIBM4TES707ARH2KDCT,1510,noisy_pc_b479c49366c4d5def2cdf09737c19aad_sigma_0.05,lamp,ShapeNet,58d8496e15d6945bc562b0b258e20992,lamp,ShapeNet,False,lamp/ShapeNet/58d8496e15d6945bc562b0b258e20992,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_b479c49366c4d5def2cdf09737c19aad_sigma_0.05.npz,False,lamp,lamp,0,"['perpendicular', 'arms', 'sticking', 'out', 'of', 'top']",6,perpendicular arms sticking out of top,train,test,train,test,"[1, 333, 2232, 949, 89, 38, 99, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_156,Its shade is cylindrical.,38SKSKU7R3QYTQWWY5MHUNGR3L1LIO,88,noisy_pc_ea5893e12134c6272f798bd8a3edd4de_sigma_0.05,lamp,ShapeNet,d466b21fb042a2ac605afa80919f9592,lamp,ShapeNet,False,lamp/ShapeNet/d466b21fb042a2ac605afa80919f9592,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_ea5893e12134c6272f798bd8a3edd4de_sigma_0.05.npz,True,lamp,lamp,0,"['its', 'shade', 'is', 'cylindrical']",4,its shade is cylindrical,train,test,train,test,"[1, 5, 1873, 7, 176, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1696,there is no block design at the front of the lamp,3EJJQNKU9TY90TGPX71SGNOA3DYHRM,163,noisy_pc_dca5ccbc65594b4fcb8d8c6d4df8143_sigma_0.05,lamp,ShapeNet,8ce777fa2b40476cfcb8d8c6d4df8143,lamp,ShapeNet,False,lamp/ShapeNet/8ce777fa2b40476cfcb8d8c6d4df8143,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_dca5ccbc65594b4fcb8d8c6d4df8143_sigma_0.05.npz,True,lamp,lamp,0,"['there', 'is', 'no', 'block', 'design', 'at', 'the', 'front', 'of', 'the', 'lamp']",11,there is no block design at the front of the lamp,train,test,train,test,"[1, 15, 7, 123, 885, 192, 98, 10, 37, 38, 10, 295, 2, 0, 0, 0, 0, 0]"
user_1122,The targets lamp rod is slightly bigger.,3A9AA95ATYFC8NGFJDWUMVL635V5PN,349,noisy_pc_28186fa2690df5daefe905a3f9856df5_sigma_0.05,lamp,ShapeNet,8064580d3a225366ecbab50f1720e223,lamp,ShapeNet,False,lamp/ShapeNet/8064580d3a225366ecbab50f1720e223,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_28186fa2690df5daefe905a3f9856df5_sigma_0.05.npz,False,lamp,lamp,0,"['the', 'target', ""'s"", 'lamp', 'rod', 'is', 'slightly', 'big', '-er']",9,the target 's lamp rod is slightly big -er,train,test,train,test,"[1, 10, 11, 12, 295, 328, 7, 174, 320, 9, 2, 0, 0, 0, 0, 0, 0, 0]"
user_1086,The support strut is thicker,3RXCAC0YITIPIS6IESDA46H54EYG85,58,noisy_pc_d2fc5882e1faa78c1592f292ab531da8_sigma_0.05,lamp,ShapeNet,762b4e2cbb8e643790c2e24416edfe5b,lamp,ShapeNet,False,lamp/ShapeNet/762b4e2cbb8e643790c2e24416edfe5b,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_d2fc5882e1faa78c1592f292ab531da8_sigma_0.05.npz,False,lamp,lamp,0,"['the', 'support', 'strut', 'is', 'thick', '-er']",6,the support strut is thick -er,train,test,train,test,"[1, 10, 843, 4283, 7, 54, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1154,The lamp's body is shaped like a globe.,32XVDSJFP1QEON0F9E247KOY875M29,76,noisy_pc_lamp_0006_sigma_0.05,lamp,ModelNet,d1b15263933da857784a45ea6efa1d77,lamp,ShapeNet,False,lamp/ShapeNet/d1b15263933da857784a45ea6efa1d77,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_lamp_0006_sigma_0.05.npz,True,lamp,lamp,0,"['the', 'lamp', ""'s"", 'body', 'is', 'shaped', 'like', 'a', 'globe']",9,the lamp 's body is shaped like a globe,train,test,train,test,"[1, 10, 295, 12, 45, 7, 14, 35, 26, 1179, 2, 0, 0, 0, 0, 0, 0, 0]"
user_765,It has a taller base.,3WEV0KO0OOL4PSB0Q0I7FCE935JSDF,60,noisy_pc_lamp_0012_sigma_0.05,lamp,ModelNet,802c287eacfbcba9564b8e0b814c602e,lamp,ShapeNet,False,lamp/ShapeNet/802c287eacfbcba9564b8e0b814c602e,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_lamp_0012_sigma_0.05.npz,True,lamp,lamp,0,"['it', 'has', 'a', 'tall', '-er', 'base']",6,it has a tall -er base,test,test,test,test,"[1, 23, 24, 26, 53, 9, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_17,The target has more height,3634BBTX0QNCTYM0CUJJZAB76UBFIJ,44,noisy_pc_f7c52d5d91e5ffbfbf82a0d508a096d3_sigma_0.05,lamp,ShapeNet,1c003aabfe3e12976fd90c386180831a,lamp,ShapeNet,False,lamp/ShapeNet/1c003aabfe3e12976fd90c386180831a,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_f7c52d5d91e5ffbfbf82a0d508a096d3_sigma_0.05.npz,False,lamp,lamp,0,"['the', 'target', 'has', 'more', 'height']",5,the target has more height,train,test,train,test,"[1, 10, 11, 24, 34, 117, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_986,shade is open at the top,3FE7TXL1LKG592Y7179LOT84OPSQ2W,61,noisy_pc_58e32cefd2f0ca13e938fdd9451c3206_sigma_0.05,lamp,ShapeNet,1165e8de3cee9f706314698551cd43b,lamp,ShapeNet,False,lamp/ShapeNet/1165e8de3cee9f706314698551cd43b,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_58e32cefd2f0ca13e938fdd9451c3206_sigma_0.05.npz,True,lamp,lamp,0,"['shade', 'is', 'open', 'at', 'the', 'top']",6,shade is open at the top,test,test,test,test,"[1, 1873, 7, 312, 98, 10, 99, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_964,Target is much shorter,3VNXK88KKEB8EUFN8FIA43FQBPB9VZ,88,noisy_pc_181d2b693d7ab89457a48b78ff77644d_sigma_0.05,lamp,ShapeNet,a0858fbc08ec5e34e7e684d25d4dcaf0,lamp,ShapeNet,False,lamp/ShapeNet/a0858fbc08ec5e34e7e684d25d4dcaf0,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_181d2b693d7ab89457a48b78ff77644d_sigma_0.05.npz,False,lamp,lamp,0,"['target', 'is', 'much', 'short', '-er']",5,target is much short -er,test,test,test,test,"[1, 11, 7, 59, 8, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_663,The target's lampshade looks like a berry.,3K2755HG5UWVLN6EKGI88DVUEEFFD7,383,noisy_pc_d4bbd93c0d85e77d7934a0d24a61231_sigma_0.05,lamp,ShapeNet,86d556273aa5075aaa660c42e675c161,lamp,ShapeNet,False,lamp/ShapeNet/86d556273aa5075aaa660c42e675c161,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_d4bbd93c0d85e77d7934a0d24a61231_sigma_0.05.npz,True,lamp,lamp,0,"['the', 'target', ""'s"", 'lampshade', 'looks', 'like', 'a', 'berry']",8,the target 's lampshade looks like a berry,test,test,test,test,"[1, 10, 11, 12, 3402, 33, 35, 26, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
user_427,"The targets shades are spaced out from one another in a triangle,",37W3JXSD6810UKN061FMPMRULS0WYL,78,noisy_pc_99ec967442fe35e46aea2f18ee404fd5_sigma_0.05,lamp,ShapeNet,f9ee021d829cb2ba1cff7132ce500fbb,lamp,ShapeNet,False,lamp/ShapeNet/f9ee021d829cb2ba1cff7132ce500fbb,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_99ec967442fe35e46aea2f18ee404fd5_sigma_0.05.npz,True,lamp,lamp,0,"['the', 'target', ""'s"", 'shades', 'are', 'spaced', 'out', 'from', 'one', 'another', 'in', 'a', 'triangle']",13,the target 's shades are spaced out from one another in a triangle,train,test,train,test,"[1, 10, 11, 12, 1847, 16, 1248, 89, 113, 19, 518, 90, 26, 608, 2, 0, 0, 0]"
user_1106,The base is larger,3LEIZ60CDLSPNEKX9C7DP9SLTKTZ9X,40,noisy_pc_ee8543345535674822aa4f44d9f697ed_sigma_0.05,lamp,ShapeNet,6b8790947a71e9a9bc5996932c1238cd,lamp,ShapeNet,False,lamp/ShapeNet/6b8790947a71e9a9bc5996932c1238cd,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_ee8543345535674822aa4f44d9f697ed_sigma_0.05.npz,False,lamp,lamp,0,"['the', 'base', 'is', 'large', '-er']",5,the base is large -er,train,test,train,test,"[1, 10, 103, 7, 94, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_959,The shade has an opening at the top,3TAYZSBPLN1HMIDKTBYQJTN56K82S6,69,noisy_pc_f77abf171ff5968720331d4c3b7d944e_sigma_0.05,lamp,ShapeNet,5926d3296767ab28543df75232f6ff2b,lamp,ShapeNet,False,lamp/ShapeNet/5926d3296767ab28543df75232f6ff2b,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_f77abf171ff5968720331d4c3b7d944e_sigma_0.05.npz,True,lamp,lamp,0,"['the', 'shade', 'has', 'an', 'opening', 'at', 'the', 'top']",8,the shade has an opening at the top,train,test,train,test,"[1, 10, 1873, 24, 72, 197, 98, 10, 99, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
user_2122,Has a less thicker base,33L7PJKHCIRTNXSOYSCH3PWTOG18T9,99,noisy_pc_lamp_0005_sigma_0.05,lamp,ModelNet,d1948365bbed9de270bb6bcb670ecdf5,lamp,ShapeNet,False,lamp/ShapeNet/d1948365bbed9de270bb6bcb670ecdf5,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_lamp_0005_sigma_0.05.npz,False,lamp,lamp,0,"['has', 'a', 'less', 'thick', '-er', 'base']",6,has a less thick -er base,train,test,train,test,"[1, 24, 26, 229, 54, 9, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1242,it has a rectangular base,36V4Q8R5ZMTVG620BPS532M1OENQMX,20,noisy_pc_bc4db3c90716f7ede76bc197b3a3ffc0_sigma_0.05,lamp,ShapeNet,4da9ae6448c860243dfad56d2a4eefcd,lamp,ShapeNet,True,lamp/ShapeNet/4da9ae6448c860243dfad56d2a4eefcd,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_bc4db3c90716f7ede76bc197b3a3ffc0_sigma_0.05.npz,False,lamp,lamp,0,"['it', 'has', 'a', 'rectangular', 'base']",5,it has a rectangular base,test,test,test,test,"[1, 23, 24, 26, 128, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_923,The target has a round pole,3GS6S824SSQ6ILJMZZ6B86TNH6OWNJ,124,noisy_pc_b82e5c6e1133aafedf6cfab91d65bb91_sigma_0.05,lamp,ShapeNet,5d693f7115e5ae984e9836419f09cc52,lamp,ShapeNet,False,lamp/ShapeNet/5d693f7115e5ae984e9836419f09cc52,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_b82e5c6e1133aafedf6cfab91d65bb91_sigma_0.05.npz,False,lamp,lamp,0,"['the', 'target', 'has', 'a', 'round', 'pole']",6,the target has a round pole,test,test,test,test,"[1, 10, 11, 24, 26, 134, 1299, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_269,Lamp shade is flatter,36NEMU28XH6003YMNYRBVR4NCFBWME,40,noisy_pc_58c49450594bef2afcb8d8c6d4df8143_sigma_0.05,lamp,ShapeNet,4242398ccded25abd3ba76930e17ffc8,lamp,ShapeNet,False,lamp/ShapeNet/4242398ccded25abd3ba76930e17ffc8,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_58c49450594bef2afcb8d8c6d4df8143_sigma_0.05.npz,True,lamp,lamp,0,"['lamp', 'shade', 'is', 'flat', '-er']",5,lamp shade is flat -er,train,test,train,test,"[1, 295, 1873, 7, 129, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_474,The target does not have an elbow joint,3STRJBFXOYKDIYUP7H9KTU5LPXXKTC,53,noisy_pc_d1ba336c09928deefc91db1746a83b15_sigma_0.05,lamp,ShapeNet,1b0ecf93a4a36a70f7b783634bf3f92f,lamp,ShapeNet,False,lamp/ShapeNet/1b0ecf93a4a36a70f7b783634bf3f92f,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_d1ba336c09928deefc91db1746a83b15_sigma_0.05.npz,False,lamp,lamp,0,"['the', 'target', 'does', 'not', 'have', 'an', 'elbow', 'joint']",8,the target does not have an elbow joint,test,test,test,test,"[1, 10, 11, 39, 40, 84, 72, 4290, 3279, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
user_607,The target doesn't have a thick base.,34BBWHLWHC4E4K8V2JTJ3YX71NWIWV,84,noisy_pc_802c287eacfbcba9564b8e0b814c602e_sigma_0.05,lamp,ShapeNet,56cfd1c474b7b88920c80e4850e77325,lamp,ShapeNet,False,lamp/ShapeNet/56cfd1c474b7b88920c80e4850e77325,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_802c287eacfbcba9564b8e0b814c602e_sigma_0.05.npz,True,lamp,lamp,0,"['the', 'target', 'does', 'not', 'have', 'a', 'thick', 'base']",8,the target does not have a thick base,train,test,train,test,"[1, 10, 11, 39, 40, 84, 26, 54, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
user_765,It does not have a base.,3NS0A6KXC6142O75NIDNHQE93C0GZJ,43,noisy_pc_e8568e17d0fc6418e6543556f230fe9c_sigma_0.05,lamp,ShapeNet,1bb78fe58e75596d9f42325587eab087,lamp,ShapeNet,False,lamp/ShapeNet/1bb78fe58e75596d9f42325587eab087,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_e8568e17d0fc6418e6543556f230fe9c_sigma_0.05.npz,True,lamp,lamp,0,"['it', 'does', 'not', 'have', 'a', 'base']",6,it does not have a base,train,test,train,test,"[1, 23, 39, 40, 84, 26, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_160,It attaches to the ceiling.,32KTQ2V7RF8PO7LEUNHJH7WDKZ39MS,85,noisy_pc_4d61bb37c5edb2903f7bd0762436c545_sigma_0.05,lamp,ShapeNet,41fc6d8dcf353f9ae420612cf7bb547c,lamp,ShapeNet,False,lamp/ShapeNet/41fc6d8dcf353f9ae420612cf7bb547c,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_4d61bb37c5edb2903f7bd0762436c545_sigma_0.05.npz,True,lamp,lamp,0,"['it', 'attaches', 'to', 'the', 'ceiling']",5,it attaches to the ceiling,train,test,train,test,"[1, 23, 153, 58, 10, 388, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_2122,has a thick pole,324G5B4FB51O7AQEQLW15EYTGK5077,143,noisy_pc_cf3407cf42643d3184cd259bd328e92a_sigma_0.05,lamp,ShapeNet,cd80cc92cf732e8d8a17805dbfb751e2,lamp,ShapeNet,False,lamp/ShapeNet/cd80cc92cf732e8d8a17805dbfb751e2,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_cf3407cf42643d3184cd259bd328e92a_sigma_0.05.npz,True,lamp,lamp,0,"['has', 'a', 'thick', 'pole']",4,has a thick pole,train,test,train,test,"[1, 24, 26, 54, 1299, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_39,target has a chain,3VNXK88KKEB8EUFN8FIA43FQBNR9VB,128,noisy_pc_7c0e5f39eeaa5d6cef9b6f306f98b0e9_sigma_0.05,lamp,ShapeNet,4ffb03a364a13c376b41b8bcd0404ec,lamp,ShapeNet,False,lamp/ShapeNet/4ffb03a364a13c376b41b8bcd0404ec,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_7c0e5f39eeaa5d6cef9b6f306f98b0e9_sigma_0.05.npz,False,lamp,lamp,0,"['target', 'has', 'a', 'chain']",4,target has a chain,train,test,train,test,"[1, 11, 24, 26, 2194, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
user_1191,The shade has more height.,3TVRFO09GM8VJLLRXRMIXX36RTQXLB,89,noisy_pc_c6612c884c025a48f647dc544bb0ab61_sigma_0.05,lamp,ShapeNet,1c003aabfe3e12976fd90c386180831a,lamp,ShapeNet,False,lamp/ShapeNet/1c003aabfe3e12976fd90c386180831a,100pcPerClassOutput/lamp/sigma_0.05/noisy_pc_c6612c884c025a48f647dc544bb0ab61_sigma_0.05.npz,True,lamp,lamp,0,"['the', 'shade', 'has', 'more', 'height']",5,the shade has more height,train,test,train,test,"[1, 10, 1873, 24, 34, 117, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
